property_id,property_name,listing_type,price_zar,price_tier,review_count,demand_score,suburb,city,region,country,url,has_promo_flag,discount_pct,price_outlier_flag
114080.0,Tankwa River Lodge,Lodge,6680.0,Luxury,9.0,1.25,Tankwa Karoo Tankwa Karoo,Tankwa Karoo Tankwa Karoo,Tankwa Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/tankwa-river-lodge,False,,False
83613.0,Die Skooltjie,Self Catering,990.0,Mid-Range,13.0,1.2,Tankwa Karoo Tankwa Karoo,Tankwa Karoo Tankwa Karoo,Tankwa Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/die-skooltjie-13,False,,False
23447.0,Klipwerf Gastehuis,Self Catering,990.0,Mid-Range,271.0,25.09,Calvinia,Tankwa Karoo,Tankwa Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/klipwerf-self-catering-and-camping,False,,False
7390.0,Calvinia Hotel,Hotel,1250.0,Premium,131.0,14.56,Calvinia,Tankwa Karoo,Tankwa Karoo,South Africa,https://www.lekkeslaap.co.za/accommodation/calvinia-hotel,False,,False
31610.0,Namaqua Lodge,Lodge,648.0,Budget,260.0,19.26,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/namaqua-lodge,True,40.0,False
6794.0,Maskam Guest Farm,Self Catering,1002.0,Mid-Range,356.0,32.96,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/maskam-guest-farm,False,,False
109476.0,Lankverwacht Guest Farm & Camping,Self Catering,250.0,Budget,64.0,4.74,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/lankverwacht-guest-farm--camping,False,,False
127269.0,Namaqua Lodge Self Catering,Self Catering,1122.0,Mid-Range,8.0,0.74,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/namaqua-lodge-self-catering,True,40.0,False
115939.0,Kokerboom House,Guest House,1950.0,Premium,22.0,2.44,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/kokerboom-house,False,,False
87272.0,Special Offer! Special Offer! Mountain View Guesthouse,Self Catering,1450.0,Premium,49.0,5.44,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/mountain-view-guesthouse-22,False,,False
34803.0,Botuin Cottages,Self Catering,1100.0,Mid-Range,257.0,23.8,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/botuin-cottages,False,,False
157113.0,Sentkannetjie,Self Catering,1230.0,Premium,0.0,0.0,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/sentkannetjie,False,,False
3949.0,Aant Dorpseind,Self Catering,1190.0,Mid-Range,154.0,14.26,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/aant-dorpseind,False,,False
106657.0,La Gracia B&B,B&B,800.0,Mid-Range,74.0,6.85,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp Vanrhynsdorp,Vanrhynsdorp,South Africa,https://www.lekkeslaap.co.za/accommodation/la-gracia-bb,False,,False
117082.0,Die Storiekamer,Self Catering,630.0,Budget,23.0,1.7,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/die-storie-kamer,False,,False
119749.0,Cara Family Home @ Kamieskroon Cosy Cottages,Self Catering,3010.0,Luxury,6.0,0.83,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/cara-family-home--kamieskroon-cosy-cottages,False,,False
6051.0,Verbe Farm - Letjie's House,Self Catering,1200.0,Premium,138.0,15.33,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/verbe-caravan-park-and-farm-accommodation,False,,False
137791.0,Alexanderhaus,Guest House,1060.0,Mid-Range,5.0,0.46,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/alexanderhaus,False,,False
28898.0,Kroon Lodge,Lodge,390.0,Budget,194.0,14.37,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/kroon-lodge,False,,False
11504.0,Frances @ Kamieskroon Cosy Cottages,Self Catering,1550.0,Premium,262.0,29.11,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/kamieskroon-cosy-cottages,False,,False
7525.0,Verbe Caravan Park,Self Catering,460.0,Budget,34.0,2.52,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/verbe-caravan-park,False,,False
119193.0,Verbe Farm - Gertjie Se Huis,Self Catering,1450.0,Premium,8.0,0.89,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/verbe-farm---gertjie-se-huis,False,,False
119747.0,Lucas Family Cottage @ Kamieskroon Cosy Cottages,Self Catering,2610.0,Luxury,3.0,0.42,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/lucas-family-cottage--kamieskroon-cosy-cottages,False,,False
119742.0,Isabella @ Kamieskroon Cosy Cottages,Self Catering,1450.0,Premium,4.0,0.44,Kamieskroon Kamieskroon,Kamieskroon Kamieskroon,Kamieskroon,South Africa,https://www.lekkeslaap.co.za/accommodation/isabella--kamieskroon-cosy-cottages,False,,False
4754.0,Hangnes @ Boskloof Swemgat,Self Catering,2584.0,Luxury,406.0,56.39,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/boskloofswemgat,False,,False
76710.0,Blommenberg Gastehuis,Guest House,1800.0,Premium,64.0,7.11,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/blommenberg-guest-house,False,,False
119984.0,Langhuis @ Boskloof Swemgat,Self Catering,1553.0,Premium,9.0,1.0,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/langhuis--boskloof-swemgat,False,,False
36957.0,Clanwilliam Hills Dam House and Flat,Self Catering,800.0,Mid-Range,339.0,31.39,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/clanwilliam-hills-house-and-flat,False,,False
20628.0,Clanwilliam Hotel,Hotel,1995.0,Premium,116.0,12.89,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/clanwilliam-hotel-13,False,,False
106459.0,A State of Grace,Guest House,1700.0,Premium,18.0,2.0,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/a-state-of-grace,False,,False
119667.0,Van Zyl Huis,Self Catering,3600.0,Luxury,6.0,0.83,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/van-zyl-huis,False,,False
135234.0,Merlot Cottage,Self Catering,1200.0,Premium,28.0,3.11,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/merlot-cottage,False,,False
35430.0,Clanwilliam Accommodation,Self Catering,1380.0,Premium,46.0,5.11,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/leipoldt-accommodation,False,,False
119988.0,Nenna se Huis @ Boskloof Swemgat,Self Catering,2584.0,Luxury,1.0,0.14,Clanwilliam Clanwilliam,Clanwilliam Clanwilliam,Clanwilliam,South Africa,https://www.lekkeslaap.co.za/accommodation/nenna-se-huis--boskloof-swemgat,False,,False
122060.0,Namaqua Bliss,Self Catering,1650.0,Premium,24.0,2.67,Springbok Springbok,Springbok Springbok,Springbok,South Africa,https://www.lekkeslaap.co.za/accommodation/on-union,False,,False
82501.0,Liefland Cottages,Self Catering,1200.0,Premium,212.0,23.56,Springbok Springbok,Springbok Springbok,Springbok,South Africa,https://www.lekkeslaap.co.za/accommodation/liefland-cottages,False,,False
96014.0,Old Mill Lodge,Lodge,1050.0,Mid-Range,166.0,15.37,Springbok Springbok,Springbok Springbok,Springbok,South Africa,https://www.lekkeslaap.co.za/accommodation/old-mill-lodge,False,,False
121404.0,Aalwynsig,Self Catering,1100.0,Mid-Range,32.0,2.96,Springbok Springbok,Springbok Springbok,Springbok,South Africa,https://www.lekkeslaap.co.za/accommodation/aalwyn,False,,False
149729.0,Uitzicht | 2 Bedroom Apartment,Self Catering,1590.0,Premium,8.0,0.89,Springbok Springbok,Springbok Springbok,Springbok,South Africa,https://www.lekkeslaap.co.za/accommodation/uitzicht--2-bedroom-apartment,False,,False
155235.0,Springbok Guest Farm,Guest House,1200.0,Premium,0.0,0.0,Springbok Springbok,Springbok Springbok,Springbok,South Africa,https://www.lekkeslaap.co.za/accommodation/springbok-guest-farm,False,,False
123943.0,Grootfontein,Self Catering,1000.0,Mid-Range,27.0,2.5,Cederberg Cederberg,Cederberg Cederberg,Cederberg,South Africa,https://www.lekkeslaap.co.za/accommodation/grootfontein,False,,False
80725.0,Huilkrans Selfsorg Akkommodasie,Guest House,2700.0,Luxury,64.0,8.89,Cederberg Cederberg,Cederberg Cederberg,Cederberg,South Africa,https://www.lekkeslaap.co.za/accommodation/huilkrans-selfsorg-akkommodasie,False,,False
110983.0,Nardouw,Self Catering,1588.0,Premium,21.0,2.33,Cederberg Cederberg,Cederberg Cederberg,Cederberg,South Africa,https://www.lekkeslaap.co.za/accommodation/nardouw,False,,False
129058.0,Lambertshoek Farm Stay,Self Catering,882.0,Mid-Range,30.0,2.78,Cederberg Cederberg,Cederberg Cederberg,Cederberg,South Africa,https://www.lekkeslaap.co.za/accommodation/lambertshoek-farm-stay,False,,False
98865.0,Little Eden at Buffelspad,Self Catering,2665.0,Luxury,37.0,5.14,Citrusdal,Cederberg,Cederberg,South Africa,https://www.lekkeslaap.co.za/accommodation/little-eden-26,False,,False
73976.0,Biedouw Vallei Wegbreek Standard Chalets,Self Catering,1250.0,Premium,115.0,12.78,Cederberg Cederberg,Cederberg Cederberg,Cederberg,South Africa,https://www.lekkeslaap.co.za/accommodation/biedouw-vallei-wegbreek,False,,False
139195.0,Petersfield Mountain Stonehaven Cottage,Self Catering,2000.0,Premium,8.0,0.89,Citrusdal,Cederberg,Cederberg,South Africa,https://www.lekkeslaap.co.za/accommodation/petersfield-mountain-stonehaven-cottage,False,,False
93758.0,Revive Guest House,Guest House,1400.0,Premium,44.0,4.89,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/revive-guest-house,False,,False
124769.0,Die Dorphuis,Self Catering,900.0,Mid-Range,21.0,1.94,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/die-dorphuis,False,,False
140010.0,Bird Song,Self Catering,938.0,Mid-Range,7.0,0.65,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/bird-song-10,False,,False
53187.0,Darling Lodge Guest House,Guest House,1280.0,Premium,99.0,11.0,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/darling-lodge-guest-house,False,,False
79058.0,Aloe Cottage,Self Catering,1500.0,Premium,38.0,4.22,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/aloe-cottage-47,False,,False
80869.0,Madhatters' Room,Self Catering,920.0,Mid-Range,14.0,1.3,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/madhatters-room,False,,False
73259.0,Contreberg Country House,Self Catering,9500.0,Luxury,2.0,0.28,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/contreberg-country-house,False,,False
11525.0,Elly's Place,B&B,1300.0,Premium,45.0,5.0,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/ellys-place,False,,False
3522.0,Disa Lodge,B&B,1400.0,Premium,25.0,2.78,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/disa-lodge,False,,False
101873.0,Yellowbird Cottage,Self Catering,4500.0,Luxury,11.0,1.53,Darling Darling,Darling Darling,Darling,South Africa,https://www.lekkeslaap.co.za/accommodation/yellowbird-cottage,False,,False
147622.0,Goose Valley Y15,Self Catering,1368.0,Premium,3.0,0.33,Plettenberg Bay Plettenberg Bay,Plettenberg Bay Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/coastal-elegance-at-plettenberg-bay,False,,False
117591.0,Live Lekker Stylish Coastal Hideaway,Self Catering,1313.0,Premium,15.0,1.67,Plettenberg Bay Plettenberg Bay,Plettenberg Bay Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/live-lekker-stylish-coastal-hideaway,False,,False
76108.0,Kingfisher Cottage @ Boschrivier Farm,Self Catering,1350.0,Premium,36.0,4.0,Plettenberg Bay Plettenberg Bay,Plettenberg Bay Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/kingfisher-cottage--boschrivier-farm,False,,False
35464.0,Robin4270 Accommodation,Self Catering,3321.0,Luxury,2.0,0.28,Piesang Valley,Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/robin4270-selfsorg-akkommodasie-plettenbergbaai,False,,False
90289.0,Garden Courtyard,Guest House,880.0,Mid-Range,67.0,6.2,Robberg,Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/garden-courtyard,False,,False
9158.0,Alkantmooi Private Nature Reserve Keursee,Self Catering,2200.0,Premium,95.0,10.56,Plettenberg Bay Plettenberg Bay,Plettenberg Bay Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/alkantmooi-private-nature-reserve-keursee,False,,False
17206.0,As Featured on Instagram Moonshine on Whiskey Creek - Butterfly Garden Cottage,Self Catering,2250.0,Premium,56.0,6.22,Plettenberg Bay Plettenberg Bay,Plettenberg Bay Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/moon-shine-on-whiskey-creek,False,,False
23284.0,Alkantmooi Private Nature Reserve Keurkloof Units,Self Catering,2800.0,Luxury,39.0,5.42,Plettenberg Bay Plettenberg Bay,Plettenberg Bay Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/alkantmooi-private-nature-reserve-keurkloof-units,False,,False
94612.0,The Warren,Self Catering,550.0,Budget,6.0,0.44,Robberg,Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/the-warren,False,,False
5309.0,Amakaya Backpacker Travellers Accommodation,Backpacker,560.0,Budget,33.0,2.44,Plettenberg Bay Plettenberg Bay,Plettenberg Bay Plettenberg Bay,Plettenberg Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/amakaya-backpacker-travellers-accommodation,False,,False
15397.0,Pearly Gates,Self Catering,2000.0,Premium,58.0,6.44,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/pearly-gates,False,,False
62179.0,Pearly Bay,Self Catering,1334.0,Premium,10.0,1.11,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/pearly-bay,False,,False
62037.0,Storkereden,Self Catering,4300.0,Luxury,40.0,5.56,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/storkereden,False,,False
26223.0,Pearly Dunes,Self Catering,1334.0,Premium,16.0,1.78,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/pearly-dunes,False,,False
67148.0,Pearly Waves,Self Catering,1600.0,Premium,11.0,1.22,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/pearly-waves,False,,False
47745.0,Pearly Tides,Self Catering,1875.0,Premium,11.0,1.22,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/pearly-tides,False,,False
94631.0,Galjoen Gat Self-Catering Cottage,Self Catering,900.0,Mid-Range,21.0,1.94,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/galjoen-gat,False,,False
48575.0,Sea Jewel,Self Catering,2845.0,Luxury,38.0,5.28,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/sea-jewel,False,,False
88631.0,Sandcastle,Self Catering,2950.0,Luxury,38.0,5.28,Pearly Beach Pearly Beach,Pearly Beach Pearly Beach,Pearly Beach,South Africa,https://www.lekkeslaap.co.za/accommodation/sandcastle-21,False,,False
23843.0,Waterblom in Pringle,Self Catering,709.0,Mid-Range,62.0,5.74,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/waterblom-in-pringle,False,,False
104084.0,Prinia on Peak,Self Catering,1540.0,Premium,14.0,1.56,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/prinia-on-peak,True,30.0,False
54017.0,The Bay Cottage,Self Catering,1467.0,Premium,50.0,5.56,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/the-bay-cottage,False,,False
73954.0,Berard's Pringle Bay Beach House,Self Catering,1970.0,Premium,36.0,4.0,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/berards-pringle-bay-beach-house,False,,False
60137.0,As Featured on Instagram Restio River House,Self Catering,12550.0,Luxury,3.0,0.42,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/restio-river-house,False,,False
124386.0,Bona Vista,Self Catering,1934.0,Premium,9.0,1.0,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/bona-vista-21,False,,False
54016.0,Sand Banks,Self Catering,6667.0,Luxury,12.0,1.67,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/sand-banks,False,,False
67758.0,O'Shaughnessy Cottage,Self Catering,4334.0,Luxury,12.0,1.67,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/oshaughnessy-cottage,False,,False
140957.0,Upper Dunes Suites,Self Catering,1300.0,Premium,2.0,0.22,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/upper-dunes,False,,False
125636.0,Fynbossie - 812 Boundary Rd,Self Catering,1667.0,Premium,1.0,0.11,Pringle Bay Pringle Bay,Pringle Bay Pringle Bay,Pringle Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/fynbossie-20,False,,False
2873.0,Simon’s Town Quayside Lodge,Hotel,1568.0,Premium,201.0,22.33,Simon's Town Simon's Town,Simon's Town Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/aha-simons-town-quayside-hotel,False,,False
52399.0,Dolphin Cottage,Self Catering,4000.0,Luxury,12.0,1.67,Simon's Town Simon's Town,Simon's Town Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/dolphin-cottage,False,,False
116196.0,Arc Guest House,Self Catering,4550.0,Luxury,5.0,0.69,Simon's Town Simon's Town,Simon's Town Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/arc-guest-house,True,30.0,False
6467.0,Boulders Beach Hotel and Restaurant,Hotel,500.0,Budget,182.0,13.48,Boulders,Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/boulders-beach-hotel,False,,False
100656.0,Neptunes Seat,Self Catering,3600.0,Luxury,2.0,0.28,Simon's Town Simon's Town,Simon's Town Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/neptunes-seat,False,,False
48362.0,Porcupine Walk,Self Catering,938.0,Mid-Range,15.0,1.39,Simon's Town Simon's Town,Simon's Town Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/porcupine-walk,False,,False
2965.0,Mariner Guesthouse,Guest House,1752.0,Premium,79.0,8.78,Simon's Town Simon's Town,Simon's Town Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/mariner-guesthouse,False,,False
153370.0,Seashore Villa 1,Self Catering,1080.0,Mid-Range,0.0,0.0,Murdock Valley,Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/seashore-villa-1,False,,False
18818.0,Albatross Guest House,Self Catering,1680.0,Premium,28.0,3.11,Simon's Town Simon's Town,Simon's Town Simon's Town,Simon S Town,South Africa,https://www.lekkeslaap.co.za/accommodation/albatross-guest-house-55,False,,False
72773.0,Whalecome Guest Suite,Guest House,1250.0,Premium,35.0,3.89,Betty's Bay Betty's Bay,Betty's Bay Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/whalecome-guest-suite,False,,False
79469.0,Kara Mia,Self Catering,900.0,Mid-Range,156.0,14.44,Betty's Bay Betty's Bay,Betty's Bay Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/kara-mia,False,,False
20183.0,Heaven's Door,Self Catering,2000.0,Premium,95.0,10.56,Betty's Bay Betty's Bay,Betty's Bay Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/heavens-door,True,33.0,False
126166.0,A Loft On Jocks,Self Catering,1900.0,Premium,12.0,1.33,Betty's Bay Betty's Bay,Betty's Bay Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/a-loft-on-jocks,False,,False
22226.0,Cyara,Self Catering,1200.0,Premium,112.0,12.44,Betty's Bay Betty's Bay,Betty's Bay Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/cyara,False,,False
91334.0,Seascape Cottage,Self Catering,3500.0,Luxury,44.0,6.11,Betty's Bay Betty's Bay,Betty's Bay Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/seascape-cottage-12,False,,False
10858.0,Anne's Place,Self Catering,1150.0,Mid-Range,144.0,13.33,Silversands,Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/annes-place-89,False,,False
75565.0,Listening Wind Self-catering,Self Catering,2600.0,Luxury,52.0,7.22,Silversands,Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/listening-wind-self-catering,False,,False
128248.0,Nautilus,Self Catering,3400.0,Luxury,10.0,1.39,Silversands,Betty's Bay,Betty S Bay,South Africa,https://www.lekkeslaap.co.za/accommodation/nautilus-61,False,,False
97283.0,Wilderness Beachside Suite,Self Catering,560.0,Budget,42.0,3.11,Kleinkrantz,Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/wilderness-beachside-suite,False,,False
26393.0,Whales Way Ocean Retreat,B&B,1120.0,Mid-Range,76.0,7.04,Wilderness Wilderness,Wilderness Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/whales-way-ocean-retreat,False,,False
20815.0,Eagle's Nest,Resort,1690.0,Premium,118.0,13.11,Wilderness Wilderness,Wilderness Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/eagles-nest-19,False,,False
52098.0,Wilderness Beach Views,B&B,1400.0,Premium,39.0,4.33,Wilderness Wilderness,Wilderness Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/wilderness-beach-resort,False,,False
113728.0,Omi`s Place of Stay,Self Catering,975.0,Mid-Range,38.0,3.52,Wilderness Wilderness,Wilderness Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/omis-place-of-stay,False,,False
42147.0,Friesland Cottage,Self Catering,2350.0,Premium,14.0,1.56,Wilderness Wilderness,Wilderness Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/friesland-cottage,False,,False
96281.0,Red Door Cottage,Self Catering,934.0,Mid-Range,12.0,1.11,Wilderness Wilderness,Wilderness Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/red-door-cottage,False,,False
20104.0,As Featured on Instagram Views Boutique Hotel and Spa,Hotel,3375.0,Luxury,12.0,1.67,Wilderness Wilderness,Wilderness Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/views-boutique-hotel-and-spa,False,,False
85646.0,Edge of Eden,Self Catering,2690.0,Luxury,62.0,8.61,Wilderness Wilderness,Wilderness Wilderness,Wilderness,South Africa,https://www.lekkeslaap.co.za/accommodation/edge-of-eden,False,,False
24824.0,Kleinmond Panorama Holidays,Self Catering,638.0,Budget,123.0,9.11,Kleinmond Kleinmond,Kleinmond Kleinmond,Kleinmond,South Africa,https://www.lekkeslaap.co.za/accommodation/kleinmond-panorama,False,,False
101840.0,Footprints in Kleinmond,Self Catering,1200.0,Premium,57.0,6.33,Kleinmond Kleinmond,Kleinmond Kleinmond,Kleinmond,South Africa,https://www.lekkeslaap.co.za/accommodation/footprints-in-kleinmond,False,,False
83526.0,Mond Kleine - Fynbos,Self Catering,1520.0,Premium,17.0,1.89,Kleinmond Kleinmond,Kleinmond Kleinmond,Kleinmond,South Africa,https://www.lekkeslaap.co.za/accommodation/mond-kleine-guest-house,False,,False
125614.0,Mond Kleine - Ocean,Self Catering,1440.0,Premium,16.0,1.78,Kleinmond Kleinmond,Kleinmond Kleinmond,Kleinmond,South Africa,https://www.lekkeslaap.co.za/accommodation/mond-kleine---ocean,False,,False
103160.0,As Featured on Instagram Klein Paradys,Self Catering,2200.0,Premium,30.0,3.33,Kleinmond Kleinmond,Kleinmond Kleinmond,Kleinmond,South Africa,https://www.lekkeslaap.co.za/accommodation/klein-paradys-11,False,,False
58579.0,Betties Place,Self Catering,700.0,Mid-Range,102.0,9.44,Kleinmond Kleinmond,Kleinmond Kleinmond,Kleinmond,South Africa,https://www.lekkeslaap.co.za/accommodation/betties-place,False,,False
